image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
555,-0.666776,-0.045703,0.117841,0.935176,-5.914275,129.77059,-0.197201,0.718682,-0.119795,-1.542634,0.225028,0.839998,-1.308054
556,-0.666998,-0.045382,0.117588,0.919787,-5.929523,129.742815,-0.197201,0.719233,-0.119183,-1.54225,0.22504,0.839938,-1.30809
557,-0.66733,-0.045153,0.117301,0.911047,-5.942063,129.719452,-0.197201,0.720036,-0.11868,-1.541519,0.225052,0.83989,-1.30809
558,-0.667793,-0.045014,0.117041,0.912898,-5.953218,129.697378,-0.197189,0.721019,-0.118284,-1.540393,0.22504,0.839902,-1.308066
559,-0.668312,-0.044882,0.11678,0.9181,-5.967236,129.672846,-0.197201,0.722061,-0.117853,-1.539158,0.22504,0.83989,-1.308078
560,-0.669037,-0.044745,0.116605,0.938441,-5.990444,129.642253,-0.197201,0.723212,-0.11735,-1.53748,0.22504,0.839902,-1.308066
561,-0.669913,-0.04467,0.116521,0.974161,-6.018634,129.610286,-0.197201,0.724422,-0.116894,-1.535455,0.225052,0.839926,-1.308066
562,-0.670846,-0.044584,0.116553,1.022329,-6.052391,129.572129,-0.197189,0.725477,-0.116403,-1.533382,0.225028,0.839914,-1.30809
563,-0.671884,-0.044612,0.116634,1.081957,-6.08512,129.540562,-0.197165,0.726651,-0.116079,-1.530985,0.225028,0.839938,-1.308078
564,-0.672846,-0.044577,0.11688,1.145606,-6.126705,129.50817,-0.197177,0.727382,-0.115648,-1.528936,0.22504,0.839926,-1.308066
565,-0.673832,-0.044404,0.117187,1.206799,-6.177706,129.464868,-0.197189,0.727982,-0.114989,-1.526934,0.225052,0.839962,-1.308078
566,-0.674703,-0.044267,0.117579,1.269455,-6.224423,129.427515,-0.197165,0.728317,-0.114474,-1.525197,0.225052,0.84001,-1.308066
567,-0.67534,-0.044106,0.117994,1.316026,-6.267086,129.395441,-0.197201,0.728317,-0.113946,-1.52401,0.225052,0.84013,-1.308078
568,-0.675797,-0.044056,0.118319,1.355957,-6.296995,129.382117,-0.197165,0.728305,-0.113766,-1.523159,0.225159,0.840142,-1.308066
569,-0.676068,-0.044027,0.118545,1.365196,-6.332525,129.402557,-0.197177,0.728293,-0.113778,-1.52274,0.225807,0.840213,-1.308078
570,-0.676323,-0.043717,0.118728,1.335599,-6.411108,129.463418,-0.197141,0.728293,-0.113695,-1.522704,0.227604,0.840261,-1.30809
571,-0.676519,-0.043476,0.118853,1.313368,-6.469975,129.505162,-0.197165,0.728293,-0.113539,-1.52268,0.228875,0.840285,-1.308102
572,-0.676719,-0.043159,0.118938,1.296495,-6.522267,129.52721,-0.197165,0.728293,-0.113191,-1.522656,0.229809,0.840237,-1.308078
573,-0.676926,-0.042757,0.118991,1.285364,-6.560372,129.5133,-0.197165,0.728293,-0.112556,-1.522524,0.230145,0.840261,-1.308066
574,-0.677205,-0.042305,0.119079,1.28199,-6.601155,129.486593,-0.197165,0.728281,-0.111777,-1.522272,0.230349,0.840261,-1.308066
575,-0.67755,-0.041768,0.119192,1.270247,-6.660659,129.472534,-0.197153,0.728305,-0.110962,-1.521997,0.230984,0.840273,-1.30809
576,-0.677981,-0.041089,0.119375,1.240778,-6.759036,129.495318,-0.197153,0.728305,-0.110111,-1.521817,0.232542,0.840261,-1.308078
577,-0.678463,-0.040292,0.119611,1.191815,-6.890213,129.551045,-0.197153,0.728293,-0.109272,-1.521745,0.234951,0.840273,-1.308078
578,-0.678909,-0.039757,0.119855,1.166164,-6.992277,129.59553,-0.197153,0.728293,-0.108721,-1.521517,0.236808,0.840249,-1.30809
579,-0.679475,-0.039415,0.120223,1.172603,-7.078721,129.624061,-0.197153,0.728293,-0.108314,-1.520846,0.238174,0.840249,-1.308078
580,-0.679907,-0.03923,0.120539,1.170904,-7.15475,129.672067,-0.197165,0.728305,-0.10823,-1.520367,0.239672,0.840273,-1.30809
581,-0.680138,-0.039128,0.120721,1.166587,-7.20313,129.710142,-0.197177,0.728293,-0.10823,-1.520175,0.240703,0.840249,-1.308078
582,-0.680176,-0.039065,0.120718,1.158873,-7.215693,129.719841,-0.197165,0.728341,-0.108206,-1.520175,0.241015,0.840249,-1.30809
583,-0.680157,-0.039061,0.120657,1.153272,-7.213325,129.719327,-0.197177,0.728425,-0.108194,-1.520187,0.241015,0.840261,-1.308114
584,-0.680121,-0.039023,0.120509,1.141309,-7.208007,129.717848,-0.197153,0.728629,-0.10817,-1.520211,0.241015,0.840261,-1.308126
585,-0.680077,-0.039023,0.120287,1.125157,-7.199092,129.718467,-0.197165,0.728964,-0.10817,-1.520199,0.241015,0.840261,-1.308162
586,-0.679987,-0.039029,0.119892,1.096378,-7.18218,129.719012,-0.197177,0.729552,-0.108194,-1.520199,0.241015,0.840261,-1.308246
587,-0.679873,-0.039024,0.119418,1.060057,-7.162254,129.72378,-0.197201,0.730247,-0.108194,-1.520211,0.241003,0.840273,-1.308258
588,-0.679757,-0.039017,0.118917,1.022809,-7.14262,129.730478,-0.197225,0.730978,-0.108194,-1.520235,0.241015,0.840249,-1.308258
589,-0.679635,-0.038993,0.118352,0.980612,-7.118878,129.734933,-0.197213,0.731829,-0.108206,-1.520211,0.241003,0.840261,-1.308258
590,-0.679487,-0.038997,0.117765,0.937302,-7.093901,129.743925,-0.197237,0.732679,-0.10823,-1.520247,0.240991,0.840237,-1.308234
591,-0.679379,-0.038987,0.117227,0.898142,-7.073419,129.74922,-0.197273,0.733482,-0.108206,-1.520235,0.240991,0.840213,-1.308246
592,-0.679326,-0.039017,0.11697,0.878751,-7.06299,129.75418,-0.197332,0.733878,-0.108206,-1.520211,0.240991,0.840225,-1.308258
593,-0.679327,-0.039169,0.117002,0.882607,-7.061859,129.764783,-0.197488,0.733854,-0.108278,-1.520175,0.240991,0.840237,-1.30827
594,-0.67935,-0.039436,0.117319,0.909968,-7.066228,129.782594,-0.197656,0.733398,-0.108517,-1.520175,0.240991,0.840237,-1.308246
595,-0.679385,-0.039874,0.117866,0.957911,-7.070908,129.808599,-0.197836,0.732631,-0.109021,-1.520151,0.241003,0.840261,-1.308246
596,-0.679379,-0.040527,0.118557,1.023409,-7.067596,129.847937,-0.197992,0.731661,-0.109908,-1.520151,0.241003,0.840261,-1.308234
597,-0.679241,-0.041401,0.119337,1.090221,-7.043293,129.900206,-0.198004,0.730594,-0.111382,-1.520151,0.241003,0.840525,-1.308258
598,-0.678951,-0.042469,0.120072,1.139389,-6.999021,129.972321,-0.19804,0.729623,-0.113227,-1.520139,0.241003,0.841148,-1.308234
599,-0.678441,-0.043881,0.120693,1.172358,-6.921245,130.07141,-0.198063,0.728856,-0.115744,-1.520139,0.240991,0.842095,-1.308222
600,-0.677452,-0.045351,0.121154,1.10616,-6.796374,130.188958,-0.198051,0.728353,-0.118716,-1.520139,0.240991,0.844744,-1.308222
601,-0.676076,-0.046947,0.121466,0.963208,-6.632398,130.327541,-0.198087,0.728101,-0.122095,-1.520139,0.241003,0.848686,-1.308234
602,-0.674466,-0.048556,0.121655,0.772892,-6.443152,130.474512,-0.198075,0.728054,-0.125703,-1.520139,0.240991,0.853384,-1.308222
603,-0.672734,-0.050025,0.121796,0.542488,-6.248669,130.617781,-0.198087,0.728077,-0.129166,-1.520151,0.241003,0.858681,-1.308222
604,-0.670685,-0.051398,0.121983,0.237863,-6.030787,130.764227,-0.198099,0.728054,-0.132725,-1.520163,0.241003,0.865404,-1.308222
605,-0.66862,-0.052643,0.12221,-0.079609,-5.814766,130.902041,-0.198075,0.727994,-0.136153,-1.520151,0.240991,0.872379,-1.308222
606,-0.666573,-0.053959,0.122529,-0.38565,-5.601454,131.046759,-0.198087,0.727826,-0.139664,-1.520139,0.241003,0.87927,-1.308198
607,-0.664546,-0.055415,0.122951,-0.668731,-5.386534,131.198691,-0.198075,0.727538,-0.143415,-1.520127,0.241003,0.885945,-1.308174
608,-0.662828,-0.056969,0.12339,-0.874033,-5.196273,131.350518,-0.198087,0.727215,-0.147071,-1.520127,0.240991,0.891206,-1.308102
609,-0.661421,-0.05874,0.123912,-0.989182,-5.027733,131.507352,-0.198087,0.726783,-0.150858,-1.520115,0.240991,0.894993,-1.30803
610,-0.660194,-0.060758,0.124363,-1.038088,-4.866088,131.669749,-0.198087,0.726448,-0.154872,-1.520151,0.240979,0.897546,-1.308042
611,-0.659247,-0.062901,0.124843,-1.015791,-4.724203,131.832811,-0.198063,0.7261,-0.158911,-1.520127,0.240979,0.898888,-1.308042
612,-0.658535,-0.065146,0.125253,-0.932817,-4.599615,131.995928,-0.198063,0.725836,-0.16289,-1.520127,0.240979,0.89902,-1.308042
613,-0.657822,-0.067338,0.125628,-0.846791,-4.475731,132.153622,-0.19804,0.725585,-0.166785,-1.520187,0.240919,0.89902,-1.30803
614,-0.657109,-0.069456,0.125878,-0.766706,-4.34322,132.2901,-0.198063,0.725501,-0.170416,-1.520175,0.240535,0.899044,-1.308042
615,-0.656333,-0.071535,0.126005,-0.687983,-4.195542,132.407938,-0.198063,0.725513,-0.173927,-1.520223,0.23978,0.899008,-1.308054
616,-0.6555,-0.073548,0.126055,-0.618469,-4.040752,132.516689,-0.198051,0.725585,-0.177331,-1.520331,0.238869,0.899032,-1.308054
617,-0.654526,-0.075467,0.125919,-0.564892,-3.86728,132.604575,-0.198063,0.725753,-0.180495,-1.520643,0.237527,0.899092,-1.308042
618,-0.653353,-0.077343,0.125621,-0.511154,-3.6534,132.64389,-0.198051,0.725884,-0.183407,-1.52117,0.235142,0.899152,-1.308054
619,-0.651189,-0.08019,0.12489,-0.468582,-3.300733,132.712037,-0.198051,0.726184,-0.187937,-1.522584,0.231379,0.899344,-1.308054
620,-0.650487,-0.080926,0.124636,-0.478142,-3.200138,132.736673,-0.198051,0.726292,-0.189195,-1.523111,0.230433,0.899607,-1.308042
621,-0.649413,-0.082063,0.124178,-0.473807,-3.02703,132.739153,-0.198063,0.72646,-0.190909,-1.52389,0.228287,0.899787,-1.308054
622,-0.6479,-0.083498,0.123433,-0.476927,-2.795891,132.74349,-0.19804,0.726747,-0.193138,-1.525209,0.225495,0.899823,-1.308066
623,-0.646193,-0.085029,0.12244,-0.496757,-2.537801,132.750956,-0.19804,0.72731,-0.195511,-1.526707,0.222463,0.899847,-1.308042
624,-0.644488,-0.086682,0.121428,-0.506648,-2.266947,132.75345,-0.19804,0.727982,-0.198016,-1.528061,0.219215,0.899823,-1.308042
625,-0.642598,-0.088689,0.120286,-0.505481,-1.943773,132.743783,-0.198063,0.72888,-0.200928,-1.529283,0.215165,0.899847,-1.308054
626,-0.640789,-0.090533,0.119212,-0.502471,-1.632135,132.719584,-0.198063,0.729671,-0.203552,-1.53047,0.211066,0.899859,-1.308042
627,-0.638026,-0.092967,0.117752,-0.504257,-1.182956,132.655286,-0.198063,0.730319,-0.20692,-1.532699,0.20475,0.899847,-1.308042
628,-0.637333,-0.093541,0.117435,-0.503261,-1.072593,132.633041,-0.198075,0.730366,-0.207675,-1.533298,0.203096,0.899859,-1.308054
629,-0.636479,-0.09422,0.117102,-0.504859,-0.949778,132.622039,-0.198075,0.730331,-0.20867,-1.534149,0.201395,0.899847,-1.308042
630,-0.635652,-0.094669,0.116733,-0.543738,-0.876979,132.662668,-0.198075,0.730354,-0.209676,-1.535323,0.201071,0.899847,-1.308054
631,-0.635039,-0.094907,0.116442,-0.581664,-0.834912,132.699061,-0.198075,0.730354,-0.210335,-1.536318,0.201083,0.899823,-1.308066
632,-0.634549,-0.09506,0.116202,-0.616357,-0.801282,132.725939,-0.198075,0.730366,-0.210803,-1.537097,0.201071,0.899871,-1.308054
633,-0.634204,-0.095153,0.11599,-0.641573,-0.776078,132.739906,-0.198099,0.730414,-0.211054,-1.53766,0.200987,0.899859,-1.308054
634,-0.633824,-0.095256,0.115747,-0.658621,-0.730704,132.726532,-0.198087,0.73045,-0.21121,-1.538176,0.200328,0.899847,-1.308054
635,-0.633375,-0.095509,0.115408,-0.654625,-0.633209,132.656749,-0.198087,0.730582,-0.211234,-1.538439,0.198303,0.899859,-1.308054
636,-0.632949,-0.095721,0.114937,-0.655353,-0.527976,132.574888,-0.19804,0.730954,-0.211186,-1.538595,0.196146,0.899847,-1.308066
637,-0.632671,-0.095629,0.114334,-0.699458,-0.481519,132.549049,-0.197956,0.731685,-0.211078,-1.538835,0.195606,0.899847,-1.308054
638,-0.632483,-0.095366,0.113626,-0.764148,-0.459268,132.535814,-0.197908,0.732631,-0.210767,-1.539062,0.195618,0.899847,-1.308054
639,-0.632436,-0.094871,0.112848,-0.83377,-0.448645,132.502128,-0.197788,0.733722,-0.210084,-1.539134,0.19563,0.899823,-1.308042
640,-0.632487,-0.094192,0.112034,-0.911822,-0.452255,132.454066,-0.19774,0.734849,-0.208981,-1.539146,0.195654,0.899823,-1.308042
641,-0.632572,-0.093406,0.111108,-1.000465,-0.459859,132.396212,-0.19774,0.736131,-0.207627,-1.539134,0.195666,0.899811,-1.308066
642,-0.632645,-0.092639,0.110099,-1.094117,-0.46321,132.343321,-0.197728,0.737581,-0.206333,-1.539074,0.195714,0.899799,-1.308054
643,-0.632696,-0.091764,0.1089,-1.202665,-0.462307,132.282421,-0.197644,0.739307,-0.204942,-1.539038,0.195774,0.899751,-1.308054
644,-0.632808,-0.090822,0.107554,-1.322118,-0.469851,132.230618,-0.197548,0.741344,-0.203504,-1.538907,0.196134,0.899631,-1.30803
645,-0.633034,-0.089935,0.106281,-1.428168,-0.475836,132.165805,-0.197476,0.743405,-0.20203,-1.538463,0.196301,0.899571,-1.308066
646,-0.633397,-0.089174,0.105129,-1.512745,-0.479137,132.100036,-0.197404,0.745491,-0.200664,-1.537612,0.196313,0.899559,-1.308042
647,-0.633829,-0.088548,0.104183,-1.57471,-0.48856,132.040334,-0.197392,0.747324,-0.19943,-1.536654,0.196325,0.899511,-1.308054
648,-0.634201,-0.088058,0.103395,-1.624954,-0.496087,131.993094,-0.197404,0.748882,-0.198423,-1.535803,0.196337,0.899475,-1.308054
649,-0.634518,-0.087613,0.102905,-1.657646,-0.510766,131.951603,-0.197404,0.749853,-0.197536,-1.535203,0.196337,0.899452,-1.308054
650,-0.634695,-0.087176,0.102656,-1.683092,-0.530446,131.916994,-0.197404,0.750224,-0.196733,-1.535048,0.196337,0.89944,-1.308054
651,-0.634975,-0.086729,0.102694,-1.682924,-0.564283,131.880899,-0.19732,0.750176,-0.195978,-1.534856,0.196385,0.89938,-1.308054
652,-0.63507,-0.086674,0.102764,-1.676201,-0.57386,131.87896,-0.197261,0.75014,-0.195942,-1.534736,0.196493,0.899368,-1.308054
653,-0.635254,-0.086609,0.10292,-1.665705,-0.595983,131.88542,-0.197189,0.750069,-0.195942,-1.534496,0.196853,0.899392,-1.308066
654,-0.635583,-0.08647,0.103098,-1.64608,-0.623021,131.879203,-0.197057,0.750081,-0.195798,-1.533981,0.197128,0.899404,-1.308042
655,-0.635891,-0.086323,0.103246,-1.62544,-0.645061,131.858454,-0.197009,0.750057,-0.195475,-1.533514,0.197128,0.89938,-1.308054
656,-0.636294,-0.086032,0.103406,-1.604728,-0.675165,131.825553,-0.196877,0.750057,-0.194972,-1.532926,0.19714,0.89938,-1.308054
657,-0.636723,-0.085555,0.103513,-1.592506,-0.712454,131.778912,-0.196709,0.750069,-0.194181,-1.532399,0.197128,0.899368,-1.308042
658,-0.636801,-0.085456,0.103555,-1.590031,-0.719526,131.769684,-0.196637,0.750045,-0.194073,-1.532303,0.197152,0.899392,-1.308054
659,-0.636861,-0.085307,0.103552,-1.589909,-0.724319,131.755816,-0.196506,0.750057,-0.193941,-1.532255,0.19714,0.89938,-1.308054
660,-0.636935,-0.085138,0.103578,-1.593014,-0.737293,131.749608,-0.196398,0.750033,-0.193797,-1.532231,0.197308,0.899392,-1.308054
661,-0.637129,-0.084872,0.103666,-1.602678,-0.781595,131.765194,-0.196362,0.749985,-0.193545,-1.532195,0.198099,0.89938,-1.308066
662,-0.637388,-0.084517,0.103755,-1.611394,-0.830665,131.767595,-0.196362,0.749925,-0.193042,-1.532088,0.198758,0.899368,-1.308066
663,-0.637638,-0.084189,0.103805,-1.610345,-0.857874,131.738797,-0.196362,0.749901,-0.192395,-1.531836,0.198746,0.89938,-1.308054
664,-0.637849,-0.083825,0.103802,-1.615949,-0.885167,131.710064,-0.196374,0.749925,-0.191736,-1.531692,0.198758,0.89938,-1.308054
665,-0.637941,-0.08358,0.103775,-1.624646,-0.89975,131.69096,-0.196362,0.749901,-0.191268,-1.531668,0.198758,0.899392,-1.308054
666,-0.637997,-0.083459,0.103752,-1.628261,-0.908491,131.681781,-0.196386,0.749913,-0.191017,-1.531656,0.198758,0.899368,-1.308054
667,-0.638042,-0.083356,0.103765,-1.630372,-0.915101,131.67414,-0.196362,0.749889,-0.190861,-1.531632,0.19877,0.899392,-1.308054
668,-0.638096,-0.083298,0.103766,-1.630659,-0.920893,131.669045,-0.196386,0.749901,-0.190717,-1.531572,0.19877,0.899392,-1.308054
669,-0.638164,-0.083247,0.103781,-1.627696,-0.926978,131.663894,-0.196374,0.749913,-0.190621,-1.531488,0.198794,0.899368,-1.308066
670,-0.638277,-0.083188,0.103829,-1.62114,-0.936767,131.658713,-0.196362,0.749913,-0.190501,-1.531333,0.198842,0.899344,-1.308066
671,-0.638449,-0.083066,0.103905,-1.618893,-0.960434,131.66022,-0.196386,0.749901,-0.190286,-1.531153,0.19913,0.899344,-1.308066
672,-0.638741,-0.082709,0.103988,-1.62933,-1.014692,131.670833,-0.196374,0.749913,-0.18983,-1.530985,0.199969,0.899332,-1.308054
673,-0.639078,-0.082202,0.104076,-1.652582,-1.094717,131.697575,-0.196362,0.749901,-0.189267,-1.530961,0.201371,0.899272,-1.308066
674,-0.639452,-0.081694,0.10416,-1.671971,-1.178618,131.725594,-0.196386,0.749901,-0.188644,-1.530913,0.202785,0.899128,-1.308054
675,-0.639732,-0.081269,0.104199,-1.682715,-1.225311,131.714062,-0.196398,0.749901,-0.187949,-1.530757,0.203252,0.899116,-1.308042
676,-0.640002,-0.080843,0.104215,-1.686874,-1.257727,131.677641,-0.196398,0.749901,-0.187134,-1.53053,0.203252,0.899116,-1.308054
677,-0.640238,-0.080459,0.104218,-1.690921,-1.285992,131.644154,-0.196386,0.749913,-0.186415,-1.530338,0.203252,0.899104,-1.308078
678,-0.640569,-0.079945,0.104243,-1.695256,-1.325326,131.602348,-0.196386,0.749913,-0.185432,-1.53005,0.203252,0.899104,-1.308054
679,-0.640895,-0.079473,0.104277,-1.69789,-1.363442,131.563381,-0.196398,0.749913,-0.184509,-1.529751,0.203264,0.899104,-1.308042
680,-0.641249,-0.07901,0.104348,-1.695345,-1.40181,131.520568,-0.196386,0.749889,-0.183611,-1.529391,0.203252,0.899104,-1.308066
681,-0.641709,-0.078476,0.104434,-1.690902,-1.449278,131.473963,-0.196398,0.749913,-0.182532,-1.528864,0.203264,0.899116,-1.308042
682,-0.642257,-0.07796,0.104593,-1.674273,-1.499707,131.421931,-0.196374,0.749913,-0.181477,-1.528169,0.203252,0.899104,-1.308054
683,-0.642805,-0.077526,0.104777,-1.654349,-1.5477,131.377317,-0.196374,0.749925,-0.180543,-1.527414,0.203264,0.899116,-1.308054
684,-0.643365,-0.077076,0.10498,-1.633401,-1.597852,131.330925,-0.196386,0.749901,-0.17956,-1.526659,0.203264,0.899128,-1.308054
685,-0.643841,-0.076701,0.105135,-1.614622,-1.63948,131.292458,-0.196386,0.749913,-0.178745,-1.526012,0.203264,0.899104,-1.308042
686,-0.644245,-0.076343,0.105261,-1.601622,-1.676527,131.255402,-0.196386,0.749913,-0.17799,-1.525484,0.203264,0.899104,-1.308066
687,-0.644521,-0.076005,0.105315,-1.599231,-1.706135,131.225996,-0.196398,0.749913,-0.177307,-1.525185,0.203264,0.899104,-1.308054
688,-0.64466,-0.075741,0.105317,-1.60315,-1.725106,131.204961,-0.196398,0.749901,-0.176815,-1.525101,0.203264,0.899092,-1.308054
689,-0.644777,-0.075411,0.105277,-1.614386,-1.744553,131.180993,-0.196386,0.749913,-0.17624,-1.525077,0.203264,0.899104,-1.308042
690,-0.644911,-0.075105,0.105248,-1.622887,-1.76448,131.156976,-0.196398,0.749925,-0.175665,-1.525017,0.203252,0.899104,-1.308042
691,-0.645094,-0.074764,0.105259,-1.627739,-1.789298,131.128994,-0.196398,0.749901,-0.17503,-1.524897,0.203252,0.899104,-1.308054
692,-0.645322,-0.074324,0.105244,-1.636348,-1.820777,131.09477,-0.19641,0.749913,-0.174203,-1.524753,0.203264,0.899092,-1.308054
693,-0.645527,-0.073944,0.105242,-1.642026,-1.846971,131.063886,-0.196386,0.749925,-0.17352,-1.524597,0.203264,0.899092,-1.308054
694,-0.645775,-0.073554,0.105263,-1.645339,-1.877255,131.031575,-0.196398,0.749925,-0.172765,-1.524382,0.203264,0.899092,-1.308054
695,-0.646029,-0.073195,0.105316,-1.644899,-1.906296,131.000268,-0.196398,0.749901,-0.17207,-1.52413,0.203252,0.899104,-1.308054
696,-0.646322,-0.072799,0.105367,-1.644155,-1.939336,130.966524,-0.196398,0.749901,-0.171303,-1.52383,0.203264,0.899104,-1.308054
697,-0.646598,-0.072461,0.105418,-1.641429,-1.968446,130.935971,-0.19641,0.749913,-0.17062,-1.523519,0.203252,0.899104,-1.308054
698,-0.646892,-0.072136,0.105511,-1.635076,-1.998555,130.907228,-0.196398,0.749889,-0.169984,-1.523171,0.203264,0.899116,-1.308042
699,-0.647205,-0.071799,0.105584,-1.627975,-2.029866,130.87526,-0.196398,0.749901,-0.169301,-1.5228,0.203264,0.899092,-1.308054
700,-0.647464,-0.071477,0.105639,-1.625996,-2.057923,130.846826,-0.19641,0.749901,-0.168654,-1.522512,0.203264,0.899104,-1.308054
701,-0.64766,-0.07116,0.105645,-1.62934,-2.08147,130.82202,-0.19641,0.749925,-0.168055,-1.522332,0.203264,0.899104,-1.30803
702,-0.647851,-0.070787,0.105662,-1.635573,-2.108006,130.79157,-0.196398,0.749901,-0.167384,-1.522201,0.203276,0.899128,-1.308054
703,-0.648022,-0.070509,0.105667,-1.638351,-2.129282,130.76953,-0.19641,0.749913,-0.166845,-1.522057,0.203276,0.899116,-1.308042
704,-0.648279,-0.070025,0.105682,-1.645336,-2.164402,130.731703,-0.196386,0.749901,-0.165982,-1.521877,0.203312,0.899116,-1.308054
705,-0.648357,-0.0699,0.105678,-1.64755,-2.176047,130.724105,-0.19641,0.749913,-0.16573,-1.521829,0.20336,0.899092,-1.308054
706,-0.648509,-0.069665,0.10571,-1.654027,-2.200646,130.716895,-0.196398,0.749925,-0.165371,-1.521709,0.203612,0.899128,-1.308054
707,-0.64872,-0.069389,0.105783,-1.659382,-2.239009,130.718142,-0.196398,0.749901,-0.164975,-1.521589,0.204115,0.899104,-1.308054
708,-0.648877,-0.069158,0.105812,-1.663103,-2.262567,130.707233,-0.19641,0.749901,-0.164568,-1.52147,0.204283,0.899104,-1.308054
709,-0.649011,-0.068948,0.105826,-1.6655,-2.281058,130.693714,-0.196398,0.749913,-0.164208,-1.521362,0.204379,0.899092,-1.308066
710,-0.649207,-0.068493,0.105825,-1.677582,-2.314155,130.664975,-0.196386,0.749889,-0.163429,-1.52129,0.204487,0.899104,-1.308054
711,-0.649279,-0.068354,0.10582,-1.679909,-2.324208,130.654934,-0.196374,0.749901,-0.163189,-1.521242,0.204511,0.899092,-1.308054
712,-0.649362,-0.068159,0.105806,-1.687654,-2.339043,130.644124,-0.196398,0.749913,-0.16283,-1.521206,0.204571,0.899116,-1.308042
713,-0.64953,-0.067876,0.105827,-1.691124,-2.363774,130.626473,-0.196398,0.749901,-0.162327,-1.521098,0.204678,0.899092,-1.308042
714,-0.649675,-0.067599,0.105831,-1.696169,-2.384536,130.605598,-0.196398,0.749901,-0.161823,-1.521002,0.204714,0.899092,-1.308054
715,-0.649738,-0.067467,0.10582,-1.699854,-2.394057,130.596097,-0.19641,0.749913,-0.161572,-1.520966,0.204726,0.899092,-1.308054
716,-0.649729,-0.067534,0.105829,-1.698853,-2.393537,130.603238,-0.196494,0.749901,-0.161595,-1.520966,0.204726,0.899092,-1.30803
